department,cname,score,cls_name,credit,note
XF,大一英文(二)初級,"In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (20%)
(3)	Self-introduction video (5%)
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (3 interviews) (15%)
Final exam 20%",資電英B班,2.0,初級班(第1級)。
XF,大一英文(二)初級,"In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (20%)
(3)	Self-introduction video (5%)
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (3 interviews) (15%)
Final exam 20%",資電英B班,2.0,初級班(第1級)。
XF,大一英文(二)中級,"平時Coursework 60%
(1) Self-introduction video: 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%

期中Midterm exam 20%
Exam papers + outside reading (10% of the total mid-term score)

期末Final exam 20%
Exam papers + outside reading (10% of the total final-exam score)",資電英B班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"*Midterm: 20%
*Final: 20%
*1 Interview: 10%
*NGSL Vocabulary: 10%
*In-class activities 10%
*Video Project: 10%
*MReader: 10%",資電英B班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",資電英B班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",資電英B班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",資電英B班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",資電英B班,2.0,中級班(第2級)。
XF,大一英文(二)中高級,"1. Course work 60% 
    (1) Attendance 10% 
    (2) Participation 15%
    (3) Unit quizzes 10% 
    (4) Oral presentation 15% 
    (5) Outside reading quizzes 10% 
2. Midterm Exam 20%
3. Final Exam 20%
* 缺考學生需於考試當天起3天內向任課教師請假，經教師簽名同意後送外語中心始得申請補考。
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。",資電英B班,2.0,中高級班(第3級)。
XF,大一英文(二)中高級,"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。

(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 15%
B. Extra reading 課外自發性閱讀 （或自發性學習英文）10% 
C. Midterm group presentation (5 minutes) 期中小組報告 (五分鐘)15%
D. Self-Introduction Video 自我介紹影片 10% 
E. Outside reading quizzes 課外閱讀測驗10% 

(2) 期中Midterm exam 20%

(3) 期末Final exam 20%",資電英B班,2.0,中高級班(第3級)。
XF,大一英文(二)中高級,"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。

(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 15%
B. Extra reading quizzes 課外自發性閱讀 （或自發性學習英文）15% 
C. NGSL quizzes 15%
D. Self-Introduction Video 自我介紹影片 15% 


(2) 期中Midterm exam 20%

(3) 期末Final exam 20%",資電英B班,2.0,中高級班(第3級)。
XF,大一英文(二)中高級,"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。

(1) Course work 60%
A. Class participation 20%
B. Communicative tasks 20% 
C. Self-introduction video 10% 
D. Outside reading quizzes 10% 

(2) Midterm exam 20%

(3) Final exam 20%",資電英B班,2.0,中高級班(第3級)。
XF,大一英文(二)高級,,資電英B班,2.0,高級班(第4級)。
XF,資訊素養作業五：自我介紹檔案,The video self-introduction will be evaluated on the pass/fail basis and count for 10% of the total score of Freshman English (2).,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The video self-introduction will be evaluated on the pass/fail basis and count for 10% of the total score of Freshman English (2).,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,以英文自我介紹內容及表達流暢度（50％）、作品創意（30％）、作品剪輯技巧呈現（20％）等各項向度為標準，愈能發揮自我特色者佳。,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,"Midterm: 20%
Final: 20%
NGSL Weekly Test: 20%
In-class Participation/Pop Quizzes: 8 pop quizzes 20% 
Communicative Task: 10%
Outside Reading: 2 articles 10%
Up to 5 bonus average points for active participation. 

期中Midterm exam 20%
Exam papers + outside reading (10%) : unified by levels
期末Final exam 20%
Exam papers + outside reading (10%): unified by levels

1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。",資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,以英文自我介紹內容及表達流暢度（50％）、作品創意（30％）、作品剪輯技巧呈現（20％）等各項向度為標準，愈能發揮自我特色者佳。,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The video self-introduction will be evaluated on the pass/fail basis and count for 5% of the total score of Freshman English (2).,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,以英文自我介紹內容及表達流暢度（50％）、作品創意（30％）、作品剪輯技巧呈現（20％）等各項向度為標準，愈能發揮自我特色者佳。,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,授課老師規定學生以個人之方式，製作英文自我介紹影音檔，片長時間約3至5分鐘，由授課教師評定通過與否。,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,"In order to be considered for the contest, and to get a grade of 61% - 100% on your video in Freshman English, your video must be:
~handed in by April 21 (with all troubleshooting done by May 15)
~include an anecdotal story showing one of your character traits
~not violate copyright

Feedback, due dates, and the chance to troubleshoot:
If you hand it in between April 22 - April 30, you will get a PASS/FAIL grade, and you will get feedback on your video. If it has not passed, read your feedback and fix your video. You have until May 15 to troubleshoot so that you get a PASS in Information Literacy and 6/10 in Freshman English.

Too late to troubleshoot:
If you do not hand in your video at all until May 1~May 15, you will get a PASS/FAIL grade, and you will get feedback on your video. If it includes an anecdote about a character trait and does not have any copyright issues, you will get a PASS in Information Literacy and 6/10 in Freshman English. However, if your video fails, you will not be given the opportunity to correct technical problems or missing content this year. You will get a FAIL in Information Literacy, and a failing grade on this assignment in Freshman English as well. Hopefully, the feedback will help you fix up your video to hand it in again next year.

Minimum Requirements:
The minimal requirements in order to PASS this project in Information Literacy and get 60% in Freshman English, are these. You must hand in your video by May 15, it must include an anecdotal story about one of your character traits, and it must not have any copyright issues. This is the FINAL DUE DATE. No updates will be accepted beyond this date.

Add YouTube link to Learning Portfolio:
Post your YouTube video link in your Learning Portfolio to make your grade official. Get someone studying the same Major as you to log in to iLearn, view your Learning Portfolio, and try to play your video. If they can, I should be able to too. If they cannot, you have done something wrong, and I won't be able to see it either. Learning Portfolios without a working link to the YouTube video will lose marks.",資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The self-introduction video will be evaluated on the pass/fail basis and count for 10% of the total score of First-year English (2).,資電英B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,"In order to be considered for the contest, and to get a grade of 61% - 100% on your video in Freshman English, your video must be:
~handed in by April 21 (with all troubleshooting done by May 15)
~include an anecdotal story showing one of your character traits
~not violate copyright

Feedback, due dates, and the chance to troubleshoot:
If you hand it in between April 22 - April 30, you will get a PASS/FAIL grade, and you will get feedback on your video. If it has not passed, read your feedback and fix your video. You have until May 15 to troubleshoot so that you get a PASS in Information Literacy and 6/10 in Freshman English.

Too late to troubleshoot:
If you do not hand in your video at all until May 1~May 15, you will get a PASS/FAIL grade, and you will get feedback on your video. If it includes an anecdote about a character trait and does not have any copyright issues, you will get a PASS in Information Literacy and 6/10 in Freshman English. However, if your video fails, you will not be given the opportunity to correct technical problems or missing content this year. You will get a FAIL in Information Literacy, and a failing grade on this assignment in Freshman English as well. Hopefully, the feedback will help you fix up your video to hand it in again next year.

Minimum Requirements:
The minimal requirements in order to PASS this project in Information Literacy and get 60% in Freshman English, are these. You must hand in your video by May 15, it must include an anecdotal story about one of your character traits, and it must not have any copyright issues. This is the FINAL DUE DATE. No updates will be accepted beyond this date.

Add YouTube link to Learning Portfolio:
Post your YouTube video link in your Learning Portfolio to make your grade official. Get someone studying the same Major as you to log in to iLearn, view your Learning Portfolio, and try to play your video. If they can, I should be able to too. If they cannot, you have done something wrong, and I won't be able to see it either. Learning Portfolios without a working link to the YouTube video will lose marks.",資電英B班,0.0, 
XF,大一英文(二)初級,"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。

(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 20%
B. Outside reading 課外讀本 10% 
C. NGSL 單字10%
D. Self-Introduction Video 自我介紹影片 10% 
E. Communicative tasks 口語表達報告10% 

(2) 期中Midterm exam 20%

(3) 期末Final exam 20%",商英C班,2.0,初級班(第1級)。
XF,大一英文(二)初級,"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。

(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 20%
B. Outside reading 課外讀本 10% 
C. NGSL 單字10%
D. Self-Introduction Video 自我介紹影片 10% 
E. Communicative tasks 口語表達報告10% 

(2) 期中Midterm exam 20%

(3) 期末Final exam 20%",商英C班,2.0,初級班(第1級)。
XF,大一英文(二)中級,,商英C班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"平時Coursework 60%
(1) Self-introduction video: 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%

期中Midterm exam 20%
Exam papers + outside reading (10% of the total mid-term score)

期末Final exam 20%
Exam papers + outside reading (10% of the total final-exam score)",商英C班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",商英C班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"平時 Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes): 10% 
(3) NGSL vocabulary quizzes: 20%
(4) Attendance & other in-class activities: 20%

期中 Midterm exam 20%
Exam papers + outside reading (10%)

期末 Final exam 20%
Exam papers + outside reading (10%)",商英C班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",商英C班,2.0,中級班(第2級)。
XF,大一英文(二)中級,"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes): 10% 
(3) Extensive reading: 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
期末Final exam 20%
number100dad@yahoo.com",商英C班,2.0,中級班(第2級)。
XF,大一英文(二)中高級,"1. Course work 60% 
    (1) Attendance 5% 
    (2) Participation 15%
    (3) Quizzes/Assignments 10%  *No late assignments and make-up quizzes are allowed.
    (4) Oral presentation 10% 
    (5) Outside reading quizzes 10% 
    (6) Self-introduction video 10%
2. Midterm Exam 20%
3. Final Exam 20%
* 缺考學生需於考試當天起3天內向任課教師請假，經教師簽名同意後送外語中心始得申請補考。
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。",商英C班,2.0,中高級班(第3級)。
XF,大一英文(二)中高級,"Course work (60%)
-Attendance 10%
-Participation 20%
-Communicative task & Presentations 10%
-Self-introduction Video 10% (Due on April 27)
-Extensive Reading: 10% (W2-W16)


Examinations (40%)
-Midterm Exam: 20% (W9)
-Final Exam: 20% (W18)　

Extra credit
-Participation in English activities or contests

Note: 
*Any overdue assignment will not be accepted!
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。",商英C班,2.0,中高級班(第3級)。
XF,大一英文(二)中高級,"In-class work:  60%
Midterm:        20%
Final:          20%",商英C班,2.0,中高級班(第3級)。
XF,大一英文(二)中高級,"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。

(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 15%
B. Extra reading 課外自發性閱讀 （或自發性學習英文）10% 
C. Midterm group presentation (5 minutes) 期中小組報告 (五分鐘)15%
D. Self-Introduction Video 自我介紹影片 10% 
E. Outside reading quizzes 課外閱讀測驗10% 

(2) 期中Midterm exam 20%

(3) 期末Final exam 20%",商英C班,2.0,中高級班(第3級)。
XF,大一英文(二)中高級,"Course objectives 
By taking this course, students will be able to: 
1.	Identify topics of readings and predict their content.
2.	Skim for gist, and scan for relevant details.  
3.	Examine multicultural differences mentioned in readings and give an oral presentation. 

My office hours are Monday 4 - 5pm, Tuesday 12 - 3pm.
My office is Ren Shi 416.
I can be contacted by email at theteachingproject2017@gmail.com

Grades
Oral presentations - 20%
Midterm exam  - 20%
Final exam - 20%
Participation - 20%
Extensive reading - 20% (10 graded readers)

Class rule - smartphones stay in the bag unless used for a pedagoical task.




Class Rules 
Later than 10 minutes = absent. 
Roll is taken every class 
Absent = -2% of attendance grade 
No food or drink in class (Feng Chia rule) 
A doctor’s note = an excused absence. You are allowed one excused absence per semester 

上課遲到10分鐘以上一律以缺席計。 
事假須於一週前事先告知教師",商英C班,2.0,中高級班(第3級)。
XF,大一英文(二)高級,,商英C班,2.0,高級班(第4級)。
XF,資訊素養作業五：自我介紹檔案,The self-introduction video will be evaluated on the pass/fail basis and count for 10% of the total score of First-year English (2).,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The video self-introduction will be evaluated on the pass/fail basis and count for 10% of the total score of Freshman English (2).,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,以英文自我介紹內容及表達流暢度（50％）、作品創意（30％）、作品剪輯技巧呈現（20％）等各項向度為標準，愈能發揮自我特色者佳。,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,以英文自我介紹內容及表達流暢度（50％）、作品創意（30％）、作品剪輯技巧呈現（20％）等各項向度為標準，愈能發揮自我特色者佳。,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The self-introduction video will be evaluated on the pass/fail basis and count for 10% of the total score of Freshman English (2).,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,Pass or Fail.,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The self-introduction video will be evaluated on the pass/fail basis and count for 5% of the total score of First-year English (2).,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,"The self-introduction video will be evaluated on the pass/fail basis and count for 5% of the total score of Freshman English (2). The deadline is on April 27, 2018.",商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,授課老師規定學生以個人之方式，製作英文自我介紹影音檔，片長時間約3至5分鐘，由授課教師評定通過與否。,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,"In order to be considered for the contest, and to get a grade of 61% - 100% on your video in Freshman English, your video must be:
~handed in by April 21 (with all troubleshooting done by May 15)
~include an anecdotal story showing one of your character traits
~not violate copyright

Feedback, due dates, and the chance to troubleshoot:
If you hand it in between April 22 - April 30, you will get a PASS/FAIL grade, and you will get feedback on your video. If it has not passed, read your feedback and fix your video. You have until May 15 to troubleshoot so that you get a PASS in Information Literacy and 6/10 in Freshman English.

Too late to troubleshoot:
If you do not hand in your video at all until May 1~May 15, you will get a PASS/FAIL grade, and you will get feedback on your video. If it includes an anecdote about a character trait and does not have any copyright issues, you will get a PASS in Information Literacy and 6/10 in Freshman English. However, if your video fails, you will not be given the opportunity to correct technical problems or missing content this year. You will get a FAIL in Information Literacy, and a failing grade on this assignment in Freshman English as well. Hopefully, the feedback will help you fix up your video to hand it in again next year.

Minimum Requirements:
The minimal requirements in order to PASS this project in Information Literacy and get 60% in Freshman English, are these. You must hand in your video by May 15, it must include an anecdotal story about one of your character traits, and it must not have any copyright issues. This is the FINAL DUE DATE. No updates will be accepted beyond this date.

Add YouTube link to Learning Portfolio:
Post your YouTube video link in your Learning Portfolio to make your grade official. Get someone studying the same Major as you to log in to iLearn, view your Learning Portfolio, and try to play your video. If they can, I should be able to too. If they cannot, you have done something wrong, and I won't be able to see it either. Learning Portfolios without a working link to the YouTube video will lose marks.",商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The self-introduction video will be evaluated on the pass/fail basis and count for 5% of the total score of Freshman English.,商英C班,0.0, 
XF,資訊素養作業五：自我介紹檔案,"In order to be considered for the contest, and to get a grade of 61% - 100% on your video in Freshman English, your video must be:
~handed in by April 21 (with all troubleshooting done by May 15)
~include an anecdotal story showing one of your character traits
~not violate copyright

Feedback, due dates, and the chance to troubleshoot:
If you hand it in between April 22 - April 30, you will get a PASS/FAIL grade, and you will get feedback on your video. If it has not passed, read your feedback and fix your video. You have until May 15 to troubleshoot so that you get a PASS in Information Literacy and 6/10 in Freshman English.

Too late to troubleshoot:
If you do not hand in your video at all until May 1~May 15, you will get a PASS/FAIL grade, and you will get feedback on your video. If it includes an anecdote about a character trait and does not have any copyright issues, you will get a PASS in Information Literacy and 6/10 in Freshman English. However, if your video fails, you will not be given the opportunity to correct technical problems or missing content this year. You will get a FAIL in Information Literacy, and a failing grade on this assignment in Freshman English as well. Hopefully, the feedback will help you fix up your video to hand it in again next year.

Minimum Requirements:
The minimal requirements in order to PASS this project in Information Literacy and get 60% in Freshman English, are these. You must hand in your video by May 15, it must include an anecdotal story about one of your character traits, and it must not have any copyright issues. This is the FINAL DUE DATE. No updates will be accepted beyond this date.

Add YouTube link to Learning Portfolio:
Post your YouTube video link in your Learning Portfolio to make your grade official. Get someone studying the same Major as you to log in to iLearn, view your Learning Portfolio, and try to play your video. If they can, I should be able to too. If they cannot, you have done something wrong, and I won't be able to see it either. Learning Portfolios without a working link to the YouTube video will lose marks.",商英C班,0.0, 
XF,大一日文(二),"平時成績 40%（平時表現，出席狀況，自我介紹檔優秀作品加分）
期中考30%
期末考30%",英合A班,3.0,預計於107學年度停開，僅適用105學年度(含) 前入學學生修習。
XF,資訊素養作業五：自我介紹檔案,,英合A班,0.0,搭配週一正課。
XF,英文(二)初級,"In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (20%)
(3)	Self-introduction video (5%)
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (3 interviews) (15%)
Final exam 20%",英合B班,3.0,初級班(第1級)。舊制3學分，僅適用105學年度(含)前入學學生修習。
XF,英文(二)初級,"In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (20%)
(3)	Self-introduction video (5%)
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (3 interviews) (15%)
Final exam 20%",英合B班,3.0,初級班(第1級)。舊制3學分，僅適用105學年度(含)前入學學生修習。
XF,英文(二)初級,"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。

(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 20%
B. Outside reading 課外讀本 10% 
C. NGSL 單字10%
D. Self-Introduction Video 自我介紹影片 10% 
E. Communicative tasks 口語表達報告10% 

(2) 期中Midterm exam 20%

(3) 期末Final exam 20%",英合B班,3.0,
XF,英文(二)中級,"平時 Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes): 10% 
(3) NGSL vocabulary quizzes: 20%
(4) Attendance & other in-class activities: 20%

期中 Midterm exam 20%
Exam papers + outside reading (10%)

期末 Final exam 20%
Exam papers + outside reading (10%)",英合B班,3.0,中級班(第2級)。舊制3學分，僅適用105學年度(含)前入學學生修習。
XF,英文(二)中級,"平時 Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%

期中 Midterm exam 20%
Exam papers + outside reading (10%)

期末 Final exam 20%
Exam papers + outside reading (10%)",英合B班,3.0,中級班(第2級)。舊制3學分，僅適用105學年度(含)前入學學生修習。
XF,英文(二)中級,"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",英合B班,3.0,中級班(第2級)。舊制3學分，僅適用105學年度(含)前入學學生修習。
XF,英文(二)中級,"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes): 10% 
(3) Extensive reading: 20%
(4) Attendance & other in-class activities: 10%
(5) Interview: 10%
期中Midterm exam 20%
期末Final exam 20%",英合B班,3.0,中級班(第2級)。舊制3學分，僅適用105學年度(含)前入學學生修習。
XF,英文(二)中高級,"Course work (60%)
-Attendance 10%
-Participation 10%
-Communicative task & Presentations 10%
-Self-introduction Video 10% (Due on April 27)
-Extensive Reading: 10% (W2-W16)
-Interview 10% (W5-W16)


Examinations (40%)
-Midterm Exam: 20% (W9)
-Final Exam: 20% (W18)　

Extra credit
-Participation in English activities or contests

Note: 
*Any overdue assignment will not be accepted!
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。",英合B班,3.0,中高級班(第3級)。舊制3學分，僅適用105學年度(含)前入學學生修習。
XF,英文(二)中高級,"Teaching approach:
Communicative approach
Grading policy:
In-class work:  60%
Midterm:        20%
Final:          20%

1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。",英合B班,3.0,中高級班(第3級)。舊制3學分，僅適用105學年度(含)前入學學生修習。
XF,英文(二)中高級,"期中考:20% (units 9/10) 期末考:20% (units 11/12), 履歷表resume writing:10%, Email writing: 10% 出席率: 10%, 筆記: 10% interview:20%",英合B班,3.0,中高級班(第3級)。舊制3學分，僅適用105學年度(含)前入學學生修習。
XF,英文(二)中高級,"In-class Work 30%
-Attendance, Participation,Presentations
-Self-introduction Video (10%) (Due on April 28)

Self-study 20%
-NGSL Vocabulary Quizzes: 10% (W2-W16)
-Extensive Reading: 10% (W2-W16)

Interview 10% (W5)

Examinations 40%
-Midterm Exam: 20% (W9)
-Final Exam: 20% (W18)　

Extra credit
-Participation in English activities or contests

Note: Any overdue assignment will not be accepted!",英合B班,3.0,
XF,資訊素養作業五：自我介紹檔案,The video self-introduction will be evaluated on the pass/fail basis and count for 10% of the total score of Freshman English (2).,英合B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The video self-introduction will be evaluated on the pass/fail basis and count for 10% of the total score of Freshman English (2).,英合B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The self-introduction video will be evaluated on the pass/fail basis and count for 10% of the total score of First-year English (2).,英合B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The self-introduction video will be evaluated on the pass/fail basis and count for 10% of the total score of Freshman English (2).,英合B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,自我介紹影片,英合B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,,英合B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,,英合B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,The self-introduction video will be evaluated on the pass/fail basis and count for 5% of the total score of Freshman English (2).,英合B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,,英合B班,0.0, 
XF,資訊素養作業五：自我介紹檔案,video shooting,英合B班,0.0,
XF,資訊素養作業五：自我介紹檔案,,英合B班,0.0,
XF,大二進階日文(二),,大二英文綜合班,0.0,成績:iL測驗30%+期末考70% 註記 通過/未完成 未完成者須重修至「通過」
XF,大學國文(二),"學期成績分配比例
1.期末會考30%
2.期中考20% (報逢甲團體作業)
3.平時成績：50%（含個人寫作10%、語文檢測10%、其他30%）
4.加分機制：國語文教學中心辦理的活動，每場1分，最高3分為上限。",國文綜合班,2.0,
XF,大學國文(二),"期中考：15%
期末考：15%
作業：40%(動履歷：10%、報逢甲10%、學習單10%*2)
平時成績：20%
語文檢測：10%
加分機制：上限3分，(專題演講1分/場、藝文活動皆0.5分/場)，",國文綜合班,2.0,
XF,大學國文(二),"期中考：15%
期末考：15%
作業：40%(動履歷：10%、報逢甲10%、學習單10%*2)
平時成績：20%
語文檢測：10%
加分機制：上限3分，(專題演講1分/場、藝文活動皆0.5分/場)，",國文綜合班,2.0,
